"idVotacao";"uriVotacao";"data";"descricao";"proposicao_id";"proposicao_uri";"proposicao_ementa";"proposicao_codTipo";"proposicao_siglaTipo";"proposicao_numero";"proposicao_ano";"proposicao_titulo"
"2349331-2";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2349331-2";"2023-02-28";"Aprovado.";"2349331";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2349331";"Requer a realização de Mesa Redonda  para discutir Assessoria dos Atingidos, PEAB e repactuação, com a participação: - Associação de Desenvolvimento Agrícola Interestadual – ADAI- Casa Civil da Presidência da República - Advocacia Geral da União - Conselho Nacional de Justiça - Justiça Federal - Defensoria Pública do Espírito Santo - Movimento dos Atingidos por Barragens – MAB - Movimento dos Trabalhadores Sem Terra - MST - Ministério Público Federal - Ministério Público do Espírito Santo";"686";"REQ";"4";"2023";"REQ 4/2023 CEXMABRU"
"2349333-2";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2349333-2";"2023-02-28";"Aprovado.";"2349333";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2349333";"Requer a realização de audiência pública para discutir a situação da água nos Municípios localizados ao longo do Rio Doce, atingidos pela Lama do Rompimento da Barragem de Fundão em Mariana-MG, para ouvir  os seguintes participantes: - Ministério de Meio Ambiente
- Ministério da Saúde
- Secretaria de Saúde de Minas Gerais
- Secretaria de Saúde do Espírito Santo
- Defensoria Pública do Espírito Santo
- Defensoria Pública de Minas Gerais
- Movimento dos Atingidos por Barragens – MAB
- Movimento dos Trabalhadores Sem Terra - MST
- Ministério Público Federal
- Ministério Público do Espírito Santo
- Ministério Público de Minas Gerais
- Prefeitura Municipal de Governador Valadares-MG
- Prefeitura Municipal de Baixo Guandu - ES
- Prefeitura Municipal de Colatina - ES";"294";"REQ";"5";"2023";"REQ 5/2023 CEXMABRU"
"2349334-2";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2349334-2";"2023-02-28";"Aprovado.";"2349334";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2349334";"Requer a realização de audiência pública para discutir a situação de crianças e adolescentes das comunidades ao longo do Rio Doce, atingidos pela Lama do Rompimento da Barragem de Fundão em Mariana-MG, com os seguintes participantes: - Ministério de Direitos Humanos- Ministério da Saúde - Ministério da Educação - Secretaria de Saúde de Minas Gerais - Secretaria de Saúde do Espírito Santo - Secretaria de Educação do Espírito Santo - Secretaria de Educação de Minas Gerais - Defensoria Pública do Espírito Santo - Defensoria Pública de Minas Gerais - Movimento dos Atingidos por Barragens – MAB - Movimento dos Trabalhadores Sem Terra - MST - Ministério Público Federal - Ministério Público do Espírito Santo - Ministério Público de Minas Gerais - Defensoria Pública da União.";"294";"REQ";"6";"2023";"REQ 6/2023 CEXMABRU"
"2349335-2";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2349335-2";"2023-02-28";"Aprovado.";"2349335";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2349335";"Requer a realização de audiência pública para discutir a situação dos esportistas aquáticos localizados na foz do Rio Doce, atingidos pela Lama do Rompimento da Barragem de Fundão em Mariana-MG, com a participação dos  seguintes convicados:  Ministério do Esporte - Ministério do Turismo - Defensoria Pública do Espírito Santo - Movimento dos Atingidos por Barragens – MAB - Ministério Público Federal - Ministério  Público do Espírito Santo - Defensoria Pública da União - Representação da Associação de Surf de Regência - ASR - Associação Comercial da Vila de Regência.";"294";"REQ";"7";"2023";"REQ 7/2023 CEXMABRU"
"2349337-4";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2349337-4";"2023-02-28";"Aprovado, com  visitas sugeridas pelo Dep. Padre João";"2349337";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2349337";"Requer a realização de audiência pública para discutir a situação das mulheres nos municípios localizados ao Longo da Bacia do Rio Doce, atingido pela Lama do Rompimento da Barragem de Fundão em Mariana-MG, com a seguinte participação: - Ministério da Mulher - Ministério da Igualdade Racial  - Ministério da Pesca - Defensoria Pública do Espírito Santo - Defensoria Pública de Minas Gerais - Movimento dos Atingidos por Barragens – MAB - Movimento dos Trabalhadores Sem Terra - MST - Ministério Público Federal - Ministério Público do Espírito Santo - Ministério Público de Minas Gerais - Defensoria Pùblica da União - Representação de Artesãs da Bacia do Rio Doce  - Representantes de Marisqueiras e Pescadoras do Rio Doce .";"294";"REQ";"8";"2023";"REQ 8/2023 CEXMABRU"
"2349357-2";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2349357-2";"2023-02-28";"Aprovado, subscrito pelo Dep. Helder Salomão.";"2349357";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2349357";"Requer a realização de diligências nas Barragens que estão em alto risco de acidente e impacto.";"686";"REQ";"9";"2023";"REQ 9/2023 CEXMABRU"
"2349358-3";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2349358-3";"2023-02-28";"Aprovado.";"2349358";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2349358";"Requer a realização de Audiência Publica sobre a situação dos pescadores profissionais artesanais, atingidos pelo rompimento da barragem da Samarco no município de Mariana, de MG e do ES, com a participação de: Benilde Madeira - liderança dos pescadores e da Comissão;  Lellis Barreiros - Pres. da colônia Z43 de Conselheiro Pena Flavia – Comissão dos atingidos;  Representante da Fundação Renova;  Representante do Ministro da Pesca e Aquicultura –MPA;  Representante do Ministério Público Federal – MPF;   Deputado Estadual Leleco PT/MG –ALMG; Senhora Vanessa Gaudereto - ex Superintendente Federal da Pesca e Aquicultura de Minas Gerais, na época do desastre.";"294";"REQ";"10";"2023";"REQ 10/2023 CEXMABRU"
"2336439-44";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2336439-44";"2023-03-01";"Aprovada a Redação Final assinada pelo relator, Dep. Yury do Paredão (PL-CE).";"2349421";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2349421";"Altera a Lei nº 13.999, de 18 de maio de 2020, e a Lei nº 14.161, de 2 de junho de 2021, para flexibilizar as condições de contratação e renegociação das operações do Programa Nacional de Apoio às Microempresas e Empresas de Pequeno Porte - Pronampe.";"891";"PRLP";"1";"";"PRLP 1 => MPV 1139/2022"
"2336439-44";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2336439-44";"2023-03-01";"Aprovada a Redação Final assinada pelo relator, Dep. Yury do Paredão (PL-CE).";"2349663";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2349663";"Altera a Lei nº 13.999, de 18 de maio de 2020, e a Lei nº 14.161, de 2 de junho de 2021, para flexibilizar as condições de contratação e renegociação das operações do Programa Nacional de Apoio às Microempresas e Empresas de Pequeno Porte - Pronampe.";"891";"PRLP";"2";"";"PRLP 2 => MPV 1139/2022"
"2336439-44";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2336439-44";"2023-03-01";"Aprovada a Redação Final assinada pelo relator, Dep. Yury do Paredão (PL-CE).";"2349703";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2349703";"Altera a Lei nº 13.999, de 18 de maio de 2020, e a Lei nº 14.161, de 2 de junho de 2021, para flexibilizar as condições de contratação e renegociação das operações do Programa Nacional de Apoio às Microempresas e Empresas de Pequeno Porte - Pronampe.";"891";"PRLP";"3";"";"PRLP 3 => MPV 1139/2022"
"2336439-44";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2336439-44";"2023-03-01";"Aprovada a Redação Final assinada pelo relator, Dep. Yury do Paredão (PL-CE).";"2349719";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2349719";"Altera a Lei nº 13.999, de 18 de maio de 2020, e a Lei nº 14.161, de 2 de junho de 2021, para flexibilizar as condições de contratação e renegociação das operações do Programa Nacional de Apoio às Microempresas e Empresas de Pequeno Porte - Pronampe.";"891";"PRLP";"4";"";"PRLP 4 => MPV 1139/2022"
"2336439-44";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2336439-44";"2023-03-01";"Aprovada a Redação Final assinada pelo relator, Dep. Yury do Paredão (PL-CE).";"2349751";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2349751";"Parecer proferido em Plenário pelo Dep. Yury do Paredão (PL-CE), pela Comissão Mista do Congresso Nacional, que conclui pelo atendimento dos pressupostos constitucionais de relevância e urgência da Medida Provisória nº 1.139, de 2022; pela constitucionalidade, juridicidade e boa técnica legislativa da Medida Provisória nº 1.139, de 2022, e das Emendas a ela apresentadas perante a Comissão Mista, com a ressalva das Emendas nºs 4, 7 e 16, consideradas inconstitucionais; pela compatibilidade e adequação financeira e orçamentária da Medida Provisória nº 1.139, de 2022, e das Emendas apresentadas perante a Comissão Mista; e, no mérito, pela aprovação da Medida Provisória nº 1.139, de 2022, na forma do Projeto de Lei de Conversão, pela aprovação parcial das Emendas nºs 1, 2, 3, 5, 6, 8, 9, 10, 11, 12, 13, 14 e 15 apresentadas perante a Comissão Mista e pela rejeição das demais Emendas apresentadas perante a Comissão Mista.";"192";"PPP";"1";"";"PPP 1 MPV113922 => MPV 1139/2022"
"2336439-44";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2336439-44";"2023-03-01";"Aprovada a Redação Final assinada pelo relator, Dep. Yury do Paredão (PL-CE).";"2349773";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2349773";"Altera a Lei nº 13.999, de 18 de maio de 2020, e a Lei nº 14.161, de 2 de junho de 2021, para flexibilizar as condições de contratação e renegociação das operações do Programa Nacional de Apoio às Microempresas e Empresas de Pequeno Porte - Pronampe.";"891";"PRLP";"5";"";"PRLP 5 => MPV 1139/2022"
"2336439-44";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2336439-44";"2023-03-01";"Aprovada a Redação Final assinada pelo relator, Dep. Yury do Paredão (PL-CE).";"2349774";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2349774";"Altera a Lei nº 13.999, de 18 de maio de 2020, a Lei nº 14.161, de 2 de junho de 2021, a Lei nº 14.166, de 10 de junho de 2021, e a Lei nº 11.540, de 12 de novembro de 2007, para flexibilizar e aprimorar as condições de contratação e renegociação das operações do Programa Nacional de Apoio às Microempresas e Empresas de Pequeno Porte – Pronampe, bem como para ampliar prazo para a renegociação extraordinária de débitos no âmbito do Fundo Constitucional de Financiamento do Norte (FNO), do Fundo Constitucional de Financiamento do Nordeste (FNE) e do Fundo Constitucional de Financiamento do Centro-Oeste (FCO) e facilitar o 
 fomento à ciência e tecnologia.";"390";"PLV";"1";"2023";"PLV 1/2023"
"2336439-37";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2336439-37";"2023-03-01";"Aprovado, em apreciação preliminar, o Parecer da Comissão Mista, na parte em que manifesta opinião favorável quanto ao atendimento dos pressupostos constitucionais de relevância e urgência e à adequação financeira e orçamentária, nos termos do artigo 8º da Resolução nº 01, de 2002-CN.";"2349421";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2349421";"Altera a Lei nº 13.999, de 18 de maio de 2020, e a Lei nº 14.161, de 2 de junho de 2021, para flexibilizar as condições de contratação e renegociação das operações do Programa Nacional de Apoio às Microempresas e Empresas de Pequeno Porte - Pronampe.";"891";"PRLP";"1";"";"PRLP 1 => MPV 1139/2022"
"2336439-37";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2336439-37";"2023-03-01";"Aprovado, em apreciação preliminar, o Parecer da Comissão Mista, na parte em que manifesta opinião favorável quanto ao atendimento dos pressupostos constitucionais de relevância e urgência e à adequação financeira e orçamentária, nos termos do artigo 8º da Resolução nº 01, de 2002-CN.";"2349663";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2349663";"Altera a Lei nº 13.999, de 18 de maio de 2020, e a Lei nº 14.161, de 2 de junho de 2021, para flexibilizar as condições de contratação e renegociação das operações do Programa Nacional de Apoio às Microempresas e Empresas de Pequeno Porte - Pronampe.";"891";"PRLP";"2";"";"PRLP 2 => MPV 1139/2022"
"2336439-37";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2336439-37";"2023-03-01";"Aprovado, em apreciação preliminar, o Parecer da Comissão Mista, na parte em que manifesta opinião favorável quanto ao atendimento dos pressupostos constitucionais de relevância e urgência e à adequação financeira e orçamentária, nos termos do artigo 8º da Resolução nº 01, de 2002-CN.";"2349703";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2349703";"Altera a Lei nº 13.999, de 18 de maio de 2020, e a Lei nº 14.161, de 2 de junho de 2021, para flexibilizar as condições de contratação e renegociação das operações do Programa Nacional de Apoio às Microempresas e Empresas de Pequeno Porte - Pronampe.";"891";"PRLP";"3";"";"PRLP 3 => MPV 1139/2022"
"2336439-37";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2336439-37";"2023-03-01";"Aprovado, em apreciação preliminar, o Parecer da Comissão Mista, na parte em que manifesta opinião favorável quanto ao atendimento dos pressupostos constitucionais de relevância e urgência e à adequação financeira e orçamentária, nos termos do artigo 8º da Resolução nº 01, de 2002-CN.";"2349719";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2349719";"Altera a Lei nº 13.999, de 18 de maio de 2020, e a Lei nº 14.161, de 2 de junho de 2021, para flexibilizar as condições de contratação e renegociação das operações do Programa Nacional de Apoio às Microempresas e Empresas de Pequeno Porte - Pronampe.";"891";"PRLP";"4";"";"PRLP 4 => MPV 1139/2022"
"2336439-37";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2336439-37";"2023-03-01";"Aprovado, em apreciação preliminar, o Parecer da Comissão Mista, na parte em que manifesta opinião favorável quanto ao atendimento dos pressupostos constitucionais de relevância e urgência e à adequação financeira e orçamentária, nos termos do artigo 8º da Resolução nº 01, de 2002-CN.";"2349751";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2349751";"Parecer proferido em Plenário pelo Dep. Yury do Paredão (PL-CE), pela Comissão Mista do Congresso Nacional, que conclui pelo atendimento dos pressupostos constitucionais de relevância e urgência da Medida Provisória nº 1.139, de 2022; pela constitucionalidade, juridicidade e boa técnica legislativa da Medida Provisória nº 1.139, de 2022, e das Emendas a ela apresentadas perante a Comissão Mista, com a ressalva das Emendas nºs 4, 7 e 16, consideradas inconstitucionais; pela compatibilidade e adequação financeira e orçamentária da Medida Provisória nº 1.139, de 2022, e das Emendas apresentadas perante a Comissão Mista; e, no mérito, pela aprovação da Medida Provisória nº 1.139, de 2022, na forma do Projeto de Lei de Conversão, pela aprovação parcial das Emendas nºs 1, 2, 3, 5, 6, 8, 9, 10, 11, 12, 13, 14 e 15 apresentadas perante a Comissão Mista e pela rejeição das demais Emendas apresentadas perante a Comissão Mista.";"192";"PPP";"1";"";"PPP 1 MPV113922 => MPV 1139/2022"
"2336439-37";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2336439-37";"2023-03-01";"Aprovado, em apreciação preliminar, o Parecer da Comissão Mista, na parte em que manifesta opinião favorável quanto ao atendimento dos pressupostos constitucionais de relevância e urgência e à adequação financeira e orçamentária, nos termos do artigo 8º da Resolução nº 01, de 2002-CN.";"2349773";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2349773";"Altera a Lei nº 13.999, de 18 de maio de 2020, e a Lei nº 14.161, de 2 de junho de 2021, para flexibilizar as condições de contratação e renegociação das operações do Programa Nacional de Apoio às Microempresas e Empresas de Pequeno Porte - Pronampe.";"891";"PRLP";"5";"";"PRLP 5 => MPV 1139/2022"
"2336439-37";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2336439-37";"2023-03-01";"Aprovado, em apreciação preliminar, o Parecer da Comissão Mista, na parte em que manifesta opinião favorável quanto ao atendimento dos pressupostos constitucionais de relevância e urgência e à adequação financeira e orçamentária, nos termos do artigo 8º da Resolução nº 01, de 2002-CN.";"2349774";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2349774";"Altera a Lei nº 13.999, de 18 de maio de 2020, a Lei nº 14.161, de 2 de junho de 2021, a Lei nº 14.166, de 10 de junho de 2021, e a Lei nº 11.540, de 12 de novembro de 2007, para flexibilizar e aprimorar as condições de contratação e renegociação das operações do Programa Nacional de Apoio às Microempresas e Empresas de Pequeno Porte – Pronampe, bem como para ampliar prazo para a renegociação extraordinária de débitos no âmbito do Fundo Constitucional de Financiamento do Norte (FNO), do Fundo Constitucional de Financiamento do Nordeste (FNE) e do Fundo Constitucional de Financiamento do Centro-Oeste (FCO) e facilitar o 
 fomento à ciência e tecnologia.";"390";"PLV";"1";"2023";"PLV 1/2023"
