"ano";"idLicitacao";"numItem";"numSubitem";"descricao";"especificacao";"unidade";"qtdLicitada";"vlrUnitarioEstimado";"qtdContratada";"vlrUnitarioContratado";"vlrTotalContratado";"fornecedorCpfCnpj";"fornecedorNome";"uriContrato";"numContrato";"anoContrato";"tipoContrato";"situacaoItem";"observacoes";"naturezaDespesa";"programaTrabalho";"codPTRES"
"2023";"18974";"11";"";"DESUMIDIFICADOR - PARTICIPAÇÃO EXCLUSIVA ME/EPP - VINCULADO AO ITEM 10";"DESUMIDIFICADOR // MARCA/MODELO: Marca: Arsec; Modelo: 510/BR  APLICAÇÃO:  desumidificador de ar.  CARACTERÍSTICA(S): portátil, para montagem direta dentro do ambiente; - gabinete com pintura epóxi ou em plástico reforçado; - resistente a intempéries; - compressor hermético; - reservatório para coleta de água condensada com capacidade mínima de 3 (três) litros, com dreno; - desligamento automático do desumidificador quando o reservatório atingir o nível máximo; - indicação luminosa (lâmpada piloto) ou sonora indicativa de reservatório cheio; - chave liga/desliga sem alterar a regulagem do umidostato; - controlador de umidade (umidostato) automático incorporado ao equipamento, com faixa de operação aproximada entre 40% e 60% de umidade relativa; - funcionamento totalmente automático, ligando e desligando a desumidificação para manter a umidade relativa no nível selecionado no painel; - faixa de temperatura de operação de pelo menos 17 °C a 30 °C, admitindo-se temperatura máxima superior a 30 °C e mínima inferior a 17 °C; - dotado de 4 (quatro) rodízios para transporte; - gás refrigerante ecológico (isento de CFC); - para ambientes de volume de no mínimo 450 m³; - desumidificação mínima de 30 (trinta) litros/dia (a 30 °C e 80% de UR); - circulação de ar mínima de 1000 m³/h.
  MATERIAL(IS): estrutura interna em alumínio; gabinete em chapa metálica com pintura epóxi ou em plástico reforçado.  MEDIDA(S): aproximadas de 680 mm x 376 mm x 302, de altura x largura x profundidade. Admite-se uma variação para mais ou para menos de 20% (vinte por cento) em cada dimensão  COR(ES):  clara, preferencialmente branca.  POTÊNCIA:  mínima de 780 w.  TENSÃO/FREQUÊNCIA: 220V / 60Hz; monofásico; com tomada compatível com normas brasileiras.  GARANTIA MÍNIMA:     • 12 (doze) meses, a contar da data da aceitação definitiva.    ACONDICIONAMENTO:     • Embalagem original de fábrica, com identificação e quantidade do material.";"UNIDADE";"3";"8600";"3";"4220";"12660";"40.738.393/0001-50";"LICITACOES DO BRASIL LTDA-";"";"";"";"";"Ativo";"";"MATERIAL PERMANENTE";"PO 0001-ADMINISTRAÇÃO LEGISLATIVA-PROC. LEG., FISC. E REP. POLÍTICA";"167433"
"2023";"18974";"12";"";"TERMOHIGRÓGRAFO DIGITAL";"TERMO-HIGRÓGRAFO // MARCA/MODELO: TESTO/175 H1.
  APLICAÇÃO: 
 • aparelho digital de medição e registro de temperatura e umidade relativa, com pelo menos 2 canais internos.
  CARACTERÍSTICA(S): • com capacidade de armazenamento de pelo menos 600 mil registros; • com interface de comunicação USB, possibilitando programação e transferência de dados; • com a possibilidade de transferência de dados via cartão SD; • com visor amplo que mostre simultaneamente e de forma clara a temperatura e a umidade relativa do ar; • movido à bateria, sendo capaz de funcionar continuamente por pelo menos dois anos efetuando medições a cada 15 minutos; • com a possibilidade de configuração de pelo menos os seguintes ciclos de medição: 1 minuto, 10 minutos, 15 minutos, 30 minutos, 1 hora, 2 horas, 3 horas, 4 horas, 6 horas, 8 horas, 12 horas e 24 horas; • protegido contra poeira e projeções de água, com classe de proteção IP 54, no mínimo; • com sensor de temperatura com faixa de medição de pelo menos 0 ºC a 50 ºC, admitindo-se temperatura mínima inferior a 0 °C e máxima superior a 50 °C; • com resolução de temperatura de 0,5 ºC, no máximo; • com precisão de temperatura de +/- 0,5 ºC, no máximo; • com sensor externo de umidade relativa, com faixa de medição de 0 a 100%; • com resolução de umidade relativa de 1% UR, no máximo; • com precisão de umidade relativa de +/- 2% UR a 25 ºC, no máximo; • fabricado de forma a permitir encaixe em suporte de parede, possibilitando travamento por cadeado; • com encaixe para cartão de memória protegido, que impeça a retirada do cartão de memória enquanto o aparelho estiver fixado em seu suporte.
  MEDIDA(S): 
• dimensões máximas de 180 mm x 80 mm x 40 mm (altura x largura x profundidade).
  ACESSÓRIO(S): • suporte para parede dotado de mecanismo de travamento do termohigrógrafo com cadeado que impeça a retirada do aparelho; • cartão SD de 2 GB, compatível com o aparelho; • baterias compatíveis com o aparelho, em número necessário para o seu funcionamento.
  GARANTIA MÍNIMA:     • 12 (doze) meses, contados da data do recebimento definitivo.    OBSERVAÇÃO(ÕES): • o aparelho deverá ter certificado de calibração de temperatura para sensor de temperatura ambiente emitido por laboratório da Rede Brasileira de Calibração (RBC). A temperatura deverá ser calibrada nos pontos 8 ºC, 16 ºC e 20 ºC, para cada canal de medida; • o aparelho deverá ter certificado de calibração de umidade emitido por laboratório da RBC. A umidade deverá ser calibrada nos pontos 30%, 45% e 55%, para cada canal de medida.";"UNIDADE";"10";"3368";"10";"3368";"33682";"10.208.492/0001-69";"INOVAÇÃO TESTE E MEDIÇÃO LTDA-";"";"";"";"";"Ativo";"";"MATERIAL PERMANENTE";"PO 0001-ADMINISTRAÇÃO LEGISLATIVA-PROC. LEG., FISC. E REP. POLÍTICA";"167433"
"2023";"18974";"13";"";"DEIONIZADOR DE ÁGUA";"DEIONIZADOR DE ÁGUA // MARCA(S) DE REFERÊNCIA: QUIMIS; PROTONS DO BRASIL.  APLICAÇÃO: Obtenção de água deionizada utilizada durante o tratamento aquoso dos objetos no laboratório de restauração.  CARACTERÍSTICA(S): Confeccionado em PVC rígido, formato cilíndrico, com lâmpada indicadora da necessidade de troca de coluna. Vazão de 100 litros por hora.  TENSÃO: 220 Volts. O cabo de alimentação deve ser compatível com o padrão brasileiro de tomadas.   ACONDICIONAMENTO:     • Embalagem original de fábrica, com identificação e quantidade do material.";"UNIDADE";"1";"1972";"1";"1970";"1970";"40.738.393/0001-50";"LICITACOES DO BRASIL LTDA-";"";"";"";"";"Ativo";"";"MATERIAL PERMANENTE";"PO 0001-ADMINISTRAÇÃO LEGISLATIVA-PROC. LEG., FISC. E REP. POLÍTICA";"167433"
"2023";"18974";"14";"";"ASPIRADOR DE PÓ COM FILTRO HEPA E REGULADOR DE POTÊNCIA";"ASPIRADOR DE PÓ COM FILTRO HEPA E REGULADOR DE POTÊNCIA // MARCA/MODELO:  IPC/Leo Luxo profissional.   APLICAÇÃO: Utilizado no  processo de higienização de livros e documentos.  CARACTERÍSTICA(S):  - aspirador de pó profissional, robusto de alta resistência, 
- apresenta filtro tipo HEPA (“High Efficiency Particulate Air Filter”) e filtro de poliéster lavável,
- apresenta regulador de potencia ,
- silencioso com potencia sonora de no máximo 80 dBA,
- possui rodas grandes cobertas por borracha que facilitam a movimentação do equipamento sem ruído,
- com cabo de alimentação de no mínimo 7 metros;- peso máximo 10 kg 
-potência mínima de 850 W a máxima de 1000W-tensão 220V/60HZ 
-manual de operação em português    ACESSÓRIO(S): O aspirador de pó apresenta como acessórios mangueira, tubo telescópio, rodo para limpeza de estofados, bico de canto, curva de acoplamento , escova redonda e rodo múltiplo.   GARANTIA MÍNIMA: 12 (doze) meses, contados da data do recebimento definitivo.   ACONDICIONAMENTO: embalagem original de fábrica, com identificação e quantidade do material.";"UNIDADE";"3";"2094";"";"";"";"";"";"";"";"";"";"Destacado";"ITEM DESTACADO: Preços acima do estimado";"";"";""
"2023";"18974";"15";"";"FILTRO PARA REPOSIÇÃO EM ASPIRADOR DE PÓ";"FILTRO PARA REPOSIÇÃO EM ASPIRADOR DE PÓ // MARCA/MODELO: IPC Soteco / LEO Luxo  APLICAÇÃO: Usados como sacos descartáveis sobressalentes, para armazenamento de pó nos aspiradores de pó da marca IPC Soteco / LEO Luxo.  DESCRIÇÃO: Saco descartável original do fabricante do aspirador de pó. Para uso no aspirador relacionado neste ítem.  FORMA DE APRESENTAÇÃO: pacote com 3 (três) unidades  ACONDICIONAMENTO: Embalagem original de fábrica, com identificação e quantidade do material";"PEÇA";"60";"11";"";"";"";"";"";"";"";"";"";"Destacado";"ITEM DESTACADO: Preços acima do estimado";"";"";""
"2023";"18993";"1";"1";"SOFÁ COM APOIA-BRAÇO ESQUERDO";"POLTRONA (SOFÁ 01 LUGAR) // DESCRIÇÃO: sofá modular; composto por estrutura, assento, encosto e apoia-braço esquerdo.  CARACTERÍSTICA(S): 
. estrutura em madeira e percintas elásticas, revestidas de manta acrílica e acabada em suede ou chamois de poliéster lisa; face voltada para o chão coberta por tecido não-tecido; 
. assento com almofada fixa em espuma D33, com 7 cm de espessura, revestida de manta acrílica e acabada em suede ou chamois de poliéster lisa;
. encosto com almofada fixa em espuma D33, com 7 cm de espessura, revestida de manta acrílica e acabada em suede ou chamois de poliéster lisa;
. apoia-braço revestido em espuma D33, com 5 cm de espessura, revestida de manta acrílica e acabada em suede ou chamois de poliéster lisa.  MEDIDA(S): de 1000 mm x 750 mm x 850 mm aproximadamente, de largura x altura x profundidade (desenho em anexo).  COR(ES): bege claro.  GARANTIA MÍNIMA: 12 (doze) meses, contados da data do recebimento definitivo.  ACONDICIONAMENTO: em embalagem resistente e estanque.  OBSERVAÇÃO(ÕES): madeira de densidade superior a 500 kg/m³; percinta elástica de polipropileno e borracha; espuma flexível de poliuretano, densidades de 20 kg/m³ a 28 kg/m³; manta acrílica de poliéster; suede ou chamois de poliéster lisa, feltrada, com aplicação de impermeabilizante e repelente a líquidos e sujeiras; sem aplicações de madeira, metal, matelassado ou capitonê; sobre 4 pés de madeira maciça na cor ""imbuia"" com altura máxima de 4 cm; com conector metálico no lado esquerdo, para fixação ao módulo contíguo.";"UNIDADE";"48";"2549";"";"";"";"";"";"";"";"";"";"Ativo";"";"";"";""
"2023";"18993";"1";"2";"SOFÁ COM APOIA-BRAÇO DIREITO";"POLTRONA (SOFÁ 01 LUGAR) // DESCRIÇÃO: sofá modular; composto por estrutura, assento, encosto e apoia-braço direito.  CARACTERÍSTICA(S): 
. estrutura em madeira e percintas elásticas, revestidas de manta acrílica e acabada em suede ou chamois de poliéster lisa; face voltada para o chão coberta por tecido não-tecido; 
. assento com almofada fixa em espuma D33, com 7 cm de espessura, revestida de manta acrílica e acabada em suede ou chamois de poliéster lisa;
. encosto com almofada fixa em espuma D33, com 7 cm de espessura, revestida de manta acrílica e acabada em suede ou chamois de poliéster lisa;
. apoia-braço revestido em espuma D33, com 5 cm de espessura, revestida de manta acrílica e acabada em suede ou chamois de poliéster lisa.  MEDIDA(S): de 1000 mm x 750 mm x 850 mm aproximadamente, de largura x altura x profundidade (desenho em anexo).  COR(ES): bege claro.  GARANTIA MÍNIMA: 12 (doze) meses, contados da data do recebimento definitivo.  ACONDICIONAMENTO: em embalagem resistente e estanque.  OBSERVAÇÃO(ÕES): madeira de densidade superior a 500 kg/m³; percinta elástica de polipropileno e borracha; espuma flexível de poliuretano, densidades de 20 kg/m³ a 28 kg/m³; manta acrílica de poliéster; suede ou chamois de poliéster lisa, feltrada, com aplicação de impermeabilizante e repelente a líquidos e sujeiras; sem aplicações de madeira, metal, matelassado ou capitonê; sobre 4 pés de madeira maciça na cor ""imbuia"" com altura máxima de 4 cm; com conector metálico no lado esquerdo, para fixação ao módulo contíguo.";"UNIDADE";"48";"2549";"";"";"";"";"";"";"";"";"";"Ativo";"";"";"";""
"2023";"18993";"1";"3";"SOFÁ SEM APOIA-BRAÇO";"POLTRONA (SOFÁ 01 LUGAR) // DESCRIÇÃO: sofá modular; composto por estrutura, assento e encosto.  CARACTERÍSTICA(S): 
. estrutura em madeira e percintas elásticas, revestidas de manta acrílica e acabada em suede ou chamois de poliéster lisa; face voltada para o chão coberta por tecido não-tecido; 
. assento com almofada fixa em espuma D33, com 7 cm de espessura, revestida de manta acrílica e acabada em suede ou chamois de poliéster lisa;
. encosto com almofada fixa em espuma D33, com 7 cm de espessura, revestida de manta acrílica e acabada em suede ou chamois de poliéster lisa.  MEDIDA(S): de 800 mm x 750 mm x 850 mm aproximadamente, de largura x altura x profundidade (desenho em anexo).  COR(ES): bege claro.  GARANTIA MÍNIMA: 12 (doze) meses, contados da data do recebimento definitivo.  ACONDICIONAMENTO: em embalagem resistente e estanque.  OBSERVAÇÃO(ÕES): madeira de densidade superior a 500 kg/m³; percinta elástica de polipropileno e borracha; espuma flexível de poliuretano, densidades de 20 kg/m³ a 28 kg/m³; manta acrílica de poliéster; suede ou chamois de poliéster lisa, feltrada, com aplicação de impermeabilizante e repelente a líquidos e sujeiras; sem aplicações de madeira, metal, matelassado ou capitonê; sobre 4 pés de madeira maciça na cor ""imbuia"" com altura máxima de 4 cm; com conector metálico no lado direito e pino para conector metálico no lado esquerdo, para fixação aos módulos contíguos.";"UNIDADE";"24";"2117";"";"";"";"";"";"";"";"";"";"Ativo";"";"";"";""
"2023";"19001";"1";"1";"TINTA PARA MÁQUINA OFF-SET NA COR AMARELA";"TINTA PARA MÁQUINA OFFSET NA COR AMARELA // MARCA(S) DE REFERÊNCIA: SUNCHEMICAL; HOSTMANN-STEINBERG;  CARACTERÍSTICA(S): base vegetal; ecológica; isenta de óleos minerais e metais pesados; secagem rápida; alta resistência à abrasão; baixa emissão de odores; a ficha de informação de segurança de produtos químicos deverá seguir as orientações da norma da ABNT NBR 14725-4:2012.  COR(ES): amarela - escala europa (coated).  FORMA DE APRESENTAÇÃO: lata com 2 kg ou 2,5 kg.  PRAZO MÍNIMO DE VALIDADE: 12 (doze) meses, contados da data do recebimento definitivo.  ACONDICIONAMENTO: embalagem original de fábrica, com identificação e quantidade do material.";"QUILOGRAMA";"300";"58";"";"";"";"";"";"";"";"";"";"Ativo";"";"";"";""
"2023";"19001";"1";"2";"TINTA PARA MÁQUINA OFF-SET NA COR CIANO";"TINTA PARA MÁQUINA OFFSET NA COR CIANO // MARCA(S) DE REFERÊNCIA: SUNCHEMICAL; HOSTMANN-STEINBERG;   CARACTERÍSTICA(S): base vegetal; ecológica; isenta de óleos minerais e metais pesados; secagem rápida; alta resistência à abrasão; baixa emissão de odores; a ficha de informação de segurança de produtos químicos deverá seguir as orientações da norma da ABNT NBR 14725-4:2012.  COR(ES): ciano - escala europa (coated).  FORMA DE APRESENTAÇÃO: lata com 2 kg ou 2,5 kg.  PRAZO MÍNIMO DE VALIDADE: 12 (doze) meses, contados da data do recebimento definitivo.  ACONDICIONAMENTO: embalagem original de fábrica, com identificação e quantidade do material.";"QUILOGRAMA";"300";"58";"";"";"";"";"";"";"";"";"";"Ativo";"";"";"";""
"2023";"19001";"1";"3";"TINTA PARA MÁQUINA OFF-SET NA COR MAGENTA";"TINTA PARA MÁQUINA OFFSET NA COR MAGENTA // MARCA(S) DE REFERÊNCIA: SUNCHEMICAL; HOSTMANN-STEINBERG;  CARACTERÍSTICA(S): base vegetal; ecológica; isenta de óleos minerais e metais pesados; secagem rápida; alta resistência à abrasão; baixa emissão de odores; a ficha de informação de segurança de produtos químicos deverá seguir as orientações da norma da ABNT NBR 14725-4:2012.  COR(ES): magenta - escala europa (coated).  FORMA DE APRESENTAÇÃO: lata com 2 kg ou 2,5 kg.  PRAZO MÍNIMO DE VALIDADE: 12 (doze) meses, contados da data do recebimento definitivo.  ACONDICIONAMENTO: embalagem original de fábrica, com identificação e quantidade do material.";"QUILOGRAMA";"250";"58";"";"";"";"";"";"";"";"";"";"Ativo";"";"";"";""
"2023";"19001";"1";"4";"TINTA PARA OFFSETE NA COR PRETA";"TINTA PARA MAQUINA OFFSET NA COR PRETA // MARCA(S) DE REFERÊNCIA: SUNCHEMICAL; HOSTMANN-STEINBERG;   CARACTERÍSTICA(S): base vegetal; ecológica; isenta de óleos minerais e metais pesados; secagem rápida; alta resistência à abrasão; baixa emissão de odores; a ficha de informação de segurança de produtos químicos deverá seguir as orientações da norma da ABNT NBR 14725-4:2012.  COR(ES): preta .  FORMA DE APRESENTAÇÃO: lata com 2 kg ou 2,5 kg.  PRAZO MÍNIMO DE VALIDADE: 12 (doze) meses, contados da data do recebimento definitivo.  ACONDICIONAMENTO: embalagem original de fábrica, com identificação e quantidade de material.";"QUILOGRAMA";"500";"58";"";"";"";"";"";"";"";"";"";"Ativo";"";"";"";""
"2023";"19001";"2";"";"ÁCIDO FOSFÓRICO";"ÁCIDO FOSFÓRICO // MARCA(S) DE REFERÊNCIA:  EUROSTAR.  APLICAÇÃO: para limpeza de chapa de alumínio de impressora ""offset"".  CARACTERÍSTICA(S): líquido incolor e antioxidante; a ficha de informação de segurança de produtos químicos deverá seguir as orientações da norma da ABNT NBR 14725-4:2012.  FORMA DE APRESENTAÇÃO: frasco com 1 L.  PRAZO MÍNIMO DE VALIDADE: 12 (doze) meses, contados da data do recebimento definitivo.  ACONDICIONAMENTO: embalagem original de fábrica, com identificação e quantidade do material.";"LITRO";"10";"71";"";"";"";"";"";"";"";"";"";"Ativo";"";"";"";""
"2023";"19001";"3";"";"ÁGUA DESTILADA";"ÁGUA DESTILADA // MARCA(S) DE REFERÊNCIA: ASFER; EUROSTAR; ORBI.  APLICAÇÃO: em baterias.  CARACTERÍSTICA(S): água quimicamente pura, não estéril, purificada por destilação com objetivo de eliminar sais e outros compostos.  FORMA DE APRESENTAÇÃO: frasco de 1 L.  PRAZO MÍNIMO DE VALIDADE: 12 (doze) meses, contados da data do recebimento definitivo.  ACONDICIONAMENTO: embalagem original de fábrica, com identificação e quantidade do material.";"LITRO";"30";"11";"";"";"";"";"";"";"";"";"";"Ativo";"";"";"";""
"2023";"19001";"4";"";"ÁLCOOL ISOPROPÍLICO (ISOPROPANOL) A 99% SEM ETANOL";"ÁLCOOL ISOPROPÍLICO (ISOPROPANOL) A 99% SEM ETANOL // MARCA(S) DE REFERÊNCIA: NORQUIMA; BOTTCHER; DRUCKCHEMIE.  APLICAÇÃO: para sistema ""offset"" alcolor.  CARACTERÍSTICA(S): Álcool isopropílico puro (>99%) sem etanol; Isopropanol  CAS 67-63-0 > 99%;  a ficha de informação de segurança de produtos químicos deverá seguir as orientações da norma da ABNT NBR 14725-4:2012. Deverá acompanhar a Ficha de Identificação do Produto Químico - FISPQ.  FORMA DE APRESENTAÇÃO: bombona de 20 litros ou tambor de 200 litros.  PRAZO MÍNIMO DE VALIDADE: 12 (doze) meses, contados da data do recebimento definitivo.  ACONDICIONAMENTO: embalagem original de fábrica, com identificação e quantidade do material.";"LITRO";"2400";"29";"";"";"";"";"";"";"";"";"";"Ativo";"";"";"";""
"2023";"19001";"5";"";"ANTICORROSIVO SPRAY";"ANTICORROSIVO SPRAY // MARCA(S) DE REFERÊNCIA: WD40; WURTH;3M  APLICAÇÃO: para evitar oxidação ou ferrugem de peças metálicas em contato com suor ou sujeira das mãos do operador da máquina.  CARACTERÍSTICA(S): a ficha de informação de segurança de produtos químicos deverá seguir as orientações da norma da ABNT NBR 14725-4:2012.  FORMA DE APRESENTAÇÃO: tubo spray com 300 mL.  PRAZO MÍNIMO DE VALIDADE: 12 (doze) meses, contados da data do recebimento definitivo.  ACONDICIONAMENTO: embalagem original de fábrica, com identificação e quantidade do material.";"TUBO";"50";"27";"";"";"";"";"";"";"";"";"";"Ativo";"";"";"";""
"2023";"19001";"6";"";"AEROSSOL ANTISSECATIVO";"AEROSOL ANTISSECATIVO // MARCA(S) DE REFERÊNCIA: BOTTCHER; DRUCKCHEMIE;  APLICAÇÃO: como retardante à secagem oxidativa das tintas no tinteiro e rolagem das máquinas ""offset"".  CARACTERÍSTICA(S): a ficha de informação de segurança de produtos químicos deverá seguir as orientações da norma da ABNT NBR 14725-4:2012.  FORMA DE APRESENTAÇÃO: tubo spray com 200 g.  PRAZO MÍNIMO DE VALIDADE: 12 (doze) meses, contados da data do recebimento definitivo.  ACONDICIONAMENTO: embalagem original de fábrica, com identificação e quantidade do material.";"TUBO";"10";"43";"";"";"";"";"";"";"";"";"";"Ativo";"";"";"";""
